timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
176.140337,-0.20384715,-3.6930773,8.480762,-0.0026500556,0.012024516,0.030587366,0.09324333,15.002626,15.002626
176.177349,-0.5374196,-1.7831062,10.195252,-0.028306395,-0.013631825,0.025700444,0.09324333,15.002626,15.002626
176.214361,-0.09684097,-3.0833213,8.60092,0.034001857,0.0474547,-0.008508009,-0.4106025,15.680567,15.680567
176.251373,-0.15602316,-2.4239478,10.037433,-0.029528126,-0.0075231725,0.029365636,0.2777726,15.276501,15.276501
176.288385,0.09684623,-2.973924,8.596735,0.053549547,0.015689708,-0.028055698,-1.8610225,14.25119,14.25119
176.325397,-0.40470797,-2.5411167,9.586692,-0.049075816,-0.038066436,0.0159266,-1.8610225,14.25119,14.25119
176.362409,-0.14586055,-2.8699067,9.121005,0.019341093,0.019354898,-0.048825115,1.3117782,14.833616,14.833616
176.399421,-0.13151336,-2.1531444,8.52201,-0.03197159,-0.0405099,0.050135054,-0.27444685,14.327126,14.327126
176.436433,-0.08070037,-2.8190937,9.450991,0.020562824,0.02057663,-0.008508009,-0.09501803,14.681461,14.681461
176.473446,-0.43220675,-2.4968793,9.623755,-0.025862936,0.015689708,0.001265835,-0.09501803,14.681461,14.681461
176.510458,-0.8159944,-2.5901363,9.366103,0.024228014,0.0034724022,-0.024390506,-0.2683378,14.5494585,14.5494585
176.54747,-0.36405757,-4.4833684,10.089441,-0.05151928,0.0022506719,-0.063485876,-1.8479447,14.416708,14.416708
176.584482,0.06874964,-0.103288196,7.4740663,-0.0075369775,0.014467977,-0.0023993566,0.089506805,14.955336,14.955336
176.621494,-0.5822546,-4.571843,11.374711,0.026671477,-0.016075287,0.033030827,0.089506805,14.955336,14.955336
176.658506,0.043044236,-2.2422166,8.442503,-0.009980438,0.007137594,-0.021947045,-1.0037181,13.198458,13.198458
176.695518,0.20205905,-3.116798,9.583105,-0.005093517,-0.006301442,-0.039051272,-0.44811714,14.625689,14.625689
176.73253,-0.25107336,-3.6811213,10.070312,-0.0075369775,-0.04661855,-0.020725315,-0.47391763,13.864088,13.864088
176.769542,-0.33894995,-3.068974,8.765912,0.00956725,-0.005079711,0.022035252,-0.47391763,13.864088,13.864088
176.806554,-0.43400016,-1.9325563,8.733033,0.013232441,-0.0075231725,-0.0060645477,-0.6570832,13.462452,13.462452
176.843566,0.07293423,-4.5401597,10.12232,-0.018532552,-0.011188365,-0.029277429,1.3165237,15.18372,15.18372
176.880578,-0.077711366,-2.1740675,8.753956,-0.003871786,-0.011188365,0.01714833,0.23652157,14.174331,14.174331
176.91759,-0.049614765,-3.3391798,9.336213,-0.01120217,0.029128741,-0.048825115,0.23652157,14.174331,14.174331
176.954602,-0.18471757,-3.3947752,9.468925,-0.024641205,-0.0014145197,-0.017060123,-0.48664063,13.267996,13.267996
176.991614,-0.45552096,-3.334995,9.814453,-0.005093517,-0.019740477,0.0024875654,-0.63925993,13.978075,13.978075
177.028626,-0.6193182,-1.4590987,8.938079,0.020562824,-0.006301442,0.007374488,-0.47901788,13.944559,13.944559
177.065638,0.030490436,-2.4400885,9.71761,-0.040523704,-0.00019278936,-0.018281855,-0.47901788,13.944559,13.944559
177.10265,0.20684144,-3.3732543,9.928036,-0.003871786,-0.00263625,-0.040273003,0.57689774,13.634011,13.634011
177.139662,-0.46867257,-3.1329386,9.645874,0.018119361,-0.033179514,0.006152757,-0.3406393,12.184178,12.184178
177.176674,-0.15482756,-1.0256937,8.137027,-0.040523704,0.07311104,0.0049310266,-0.2780338,14.861806,14.861806
177.213686,0.30129385,-3.9196434,10.196447,-0.018532552,0.0059158634,-0.0036210872,-0.2780338,14.861806,14.861806
177.250699,0.47106904,-2.112494,8.771293,0.04011051,-0.00263625,0.019591792,0.027051046,12.859689,12.859689
177.287711,0.09684623,-3.8048658,9.924449,-0.03808024,-0.005079711,-0.031720888,-0.7993525,14.593561,14.593561
177.324723,0.08309683,-1.6940341,9.332626,0.016897634,-0.0014145197,0.025700444,1.2978412,14.947266,14.947266
177.361735,-0.24389976,-1.3724177,7.555367,-0.013645629,0.027907014,-0.041494735,1.2978412,14.947266,14.947266
177.398747,-0.38916516,-3.5878644,9.642885,0.03278013,-0.035622977,0.067239285,-1.7596538,11.587349,11.587349
177.435759,-0.38019815,-1.176937,11.0788,-0.022197742,-0.008744902,-0.036607813,0.74224,13.520025,13.520025
177.472771,-0.28634354,-4.535975,10.974783,-0.10283196,0.021798361,-0.05371204,-1.8937914,13.546415,13.546415
177.509783,-0.44236937,-2.7527378,7.775955,0.03644532,0.007137594,0.014704871,-1.8937914,13.546415,13.546415
177.546795,-0.20085816,-1.4668701,8.025836,0.053549547,-0.058835853,0.018370062,0.76107204,14.33845,14.33845
177.583807,-0.054397162,-4.691403,12.414884,-0.049075816,0.019354898,-0.018281855,-0.67389745,13.249643,13.249643
177.620819,-0.40411016,-3.771987,9.879016,-0.03685851,0.0059158634,-0.013394931,0.734767,13.425444,13.425444
177.657831,-0.09564537,-2.2392275,7.4579253,0.08287108,-0.042953357,-0.0121732,0.734767,13.425444,13.425444
177.694843,0.14646365,-2.294823,9.326649,0.027893208,-0.04784028,0.014704871,-1.2050617,12.711775,12.711775
177.731855,-0.36047077,-3.4067311,12.261847,-0.07351042,-0.0038579805,-0.025612237,0.19289781,12.897109,12.897109
177.768867,-0.39334977,-2.8920252,8.461035,-0.019754283,0.08532835,-0.001177626,-0.1498513,13.262366,13.262366
177.805879,0.063967235,-1.729902,7.348528,0.0010151359,-0.009966633,0.001265835,-0.1498513,13.262366,13.262366
177.842891,0.30667403,-3.7761714,10.069715,0.015675902,-0.05639239,-0.01095147,-1.567502,12.537775,12.537775
177.879903,-1.1453822,-3.5723217,11.695132,-0.030749857,-0.009966633,-0.0121732,0.031292036,13.058386,13.058386
177.916915,-0.78371316,-1.1631876,7.549389,-0.025862936,0.026685283,-0.039051272,0.056737572,14.25055,14.25055
177.953927,0.12733404,-2.9918578,8.362397,0.0034585968,0.013246246,0.041582942,0.056737572,14.25055,14.25055
177.990939,-0.21759656,-2.9781084,8.901015,0.06821031,-0.036844704,0.0159266,0.22682533,14.486669,14.486669
178.027952,-0.23015036,-1.3162245,8.685807,-0.020976014,-0.052727204,0.019591792,0.74698555,13.87013,13.87013
178.064964,-0.48899776,-3.762422,8.973947,0.06576685,0.104876034,-0.014616662,1.4613107,14.809634,14.809634
178.101976,-0.6223072,-3.4204805,11.01364,-0.07961908,0.02424182,0.056243706,1.4613107,14.809634,14.809634
178.138988,-0.27378976,-2.4078074,9.57354,0.015675902,0.016911438,-0.031720888,0.017205313,12.590055,12.590055
178.176,-0.08249377,-2.7031205,7.536835,0.026671477,-0.04539682,0.031809095,-2.1085117,11.730272,11.730272
178.213012,-0.19488016,-2.615244,10.568279,0.005902058,-0.02218394,0.03547429,-0.51481384,12.331345,12.331345
178.250024,-0.49378017,-2.9368603,11.322105,-0.022197742,0.057228543,-0.018281855,-0.51481384,12.331345,12.331345
178.287036,-0.12314417,-2.2577593,8.28289,-0.050297547,0.009581055,-0.009729739,0.8850094,12.540323,12.540323
178.324048,-0.042441163,-2.5841582,8.679829,0.049884357,-0.033179514,-0.0060645477,-0.49396387,13.755396,13.755396
178.36106,-0.5021494,-2.7915947,11.162493,-0.039301973,-0.019740477,0.031809095,-1.3867092,12.7643585,12.7643585
178.398072,-0.25585577,-4.1013746,11.006467,-0.039301973,0.07799797,-0.078146644,-1.3867092,12.7643585,12.7643585
178.435084,0.5738906,-1.4076878,5.662732,0.0071237884,-0.006301442,-0.008508009,0.20647986,13.214024,13.214024
178.472096,0.08489023,-3.8736129,11.248576,0.04011051,-0.08204873,0.011039679,1.0995802,13.774496,13.774496
178.509108,-1.1561426,-2.2691176,11.248576,-0.049075816,0.008359324,-0.018281855,-0.1683283,12.013377,12.013377
178.54612,-0.21341196,-2.599701,8.427558,-0.046632353,0.06822412,-0.040273003,-0.1683283,12.013377,12.013377
178.583132,0.17396244,-4.1336555,8.305606,0.07309724,-0.029514324,0.019591792,-0.68510693,13.107771,13.107771
178.620144,-0.7113794,-1.1309065,8.696568,0.05599301,-0.063722774,0.031809095,0.5558425,13.222506,13.222506
178.657156,-0.71675956,-2.7754543,11.662851,-0.1126058,0.027907014,-0.030499158,2.8482661,13.840551,13.840551
178.694168,-0.16319676,-5.166056,10.452904,-0.00020659459,0.0633372,-0.001177626,2.8482661,13.840551,13.840551
178.73118,-0.28694135,-1.813594,6.063258,0.043775704,0.030350473,0.030587366,0.3590994,12.503956,12.503956
178.768193,-0.18411976,-2.4012315,9.629135,0.034001857,-0.05028374,0.006152757,-0.35270804,12.321474,12.321474
178.805205,-0.16379456,-4.487553,12.349126,0.013232441,-0.02584913,0.008596218,1.6132761,13.3661785,13.3661785
178.842217,0.22178644,-1.7669656,9.62256,-0.10894061,0.062115464,-0.05371204,1.6132761,13.3661785,13.3661785
178.879229,0.12554064,-4.403861,8.517227,0.038888782,-0.020962209,-0.014616662,1.417033,12.799035,12.799035
178.916241,0.089074835,-0.8678744,7.572703,0.07676242,-0.031957783,0.018370062,-1.2087982,12.664484,12.664484
178.953253,-0.14227375,-3.1221783,11.315529,-0.040523704,-0.020962209,-0.025612237,1.2437177,12.667032,12.667032
178.990265,-0.6533928,-4.726673,12.055606,-0.052741006,0.004694133,-0.0072862785,1.2437177,12.667032,12.667032
179.027277,-0.8596338,-2.5662243,8.1573515,-0.013645629,0.06455893,-0.017060123,2.1235905,12.480005,12.480005
179.064289,0.22238424,-1.508716,6.057878,0.048662625,0.02057663,0.020813523,0.3876276,13.010043,13.010043
179.101301,0.5170996,-2.100538,9.253119,0.06821031,-0.051505473,0.025700444,-1.4107912,11.444424,11.444424
179.138313,0.28874004,-2.985282,12.649221,-0.09305812,-0.024627399,-0.042716466,-1.4107912,11.444424,11.444424
179.175325,-1.376133,-2.5751913,11.033368,-0.08817119,0.0633372,-0.026833968,1.2625498,13.485457,13.485457
179.212337,0.08787923,-2.9667501,7.8727984,-0.030749857,0.07188931,-0.036607813,2.1118767,12.186737,12.186737
179.249349,0.47884044,-4.1737084,7.91584,0.06821031,-0.024627399,0.031809095,-0.5472281,11.195995,11.195995
179.286361,-0.052603763,-0.2509448,7.7323155,0.079205886,-0.042953357,0.029365636,-0.5472281,11.195995,11.195995
179.323373,-0.55296236,-2.7001314,12.190708,-0.068623506,-0.0038579805,-0.019503584,-0.16595577,12.188419,12.188419
179.360385,0.23314464,-4.7786818,10.999293,-0.025862936,0.025463551,-0.0121732,2.1378267,13.530308,13.530308
179.397397,-0.06754877,-0.72739136,6.2348266,-0.028306395,0.040124316,-0.028055698,-0.70408845,11.7073765,11.7073765
179.434409,0.43101645,-2.9099593,8.401852,0.102418765,-0.029514324,-0.0048428173,-0.70408845,11.7073765,11.7073765
179.471421,0.35808483,-3.508357,11.515792,-0.039301973,-0.09793123,0.007374488,-1.2540848,10.351072,10.351072
179.508433,-0.5260614,-2.4185677,10.462469,-0.07228869,0.04378951,-0.07448145,0.7242673,12.422433,12.422433
179.545446,-0.6336654,-4.7045546,10.237696,-0.061293118,0.057228543,-0.01095147,0.735122,12.99488,12.99488
179.582458,-0.25346455,0.4616328,6.033368,0.077984154,-0.033179514,0.019591792,0.735122,12.99488,12.99488
179.61947,-0.7406716,-2.3767216,10.203024,0.06087993,-0.06738796,-0.001177626,-2.089325,12.118124,12.118124
179.656482,-1.3510253,-1.9128288,11.916318,-0.05151928,-0.052727204,0.012261409,0.54635173,12.522308,12.522308
179.693494,-0.31802696,-2.9822931,8.822105,-0.052741006,0.08655008,-0.019503584,1.6178721,13.134312,13.134312
179.730506,-1.0318002,-2.8914275,8.947643,0.01201071,0.04623297,-0.014616662,1.6178721,13.134312,13.134312
179.767518,-0.030485164,0.5620632,6.50025,0.09142319,-0.034401245,0.041582942,0.16917083,11.146609,11.146609
179.80453,0.53802264,-1.8996773,9.248935,0.06698858,-0.060057584,0.0024875654,-1.0369918,12.342267,12.342267
179.841542,0.21341725,-4.5640717,12.595419,-0.05762793,-0.035622977,-0.036607813,1.6090353,13.167491,13.167491
179.878554,-1.3534166,-1.0179222,10.010532,-0.099166766,0.054785084,-0.043938193,1.6090353,13.167491,13.167491
179.915566,-0.020920362,-3.7050333,8.746782,-0.061293118,0.057228543,-0.028055698,0.540747,12.451372,12.451372
179.952578,0.16260424,-5.1056786,7.743076,0.101197034,-0.052727204,0.03669602,-0.017581701,11.279654,11.279654
179.98959,-0.65399057,-1.353288,8.422177,0.08042762,-0.08571392,0.034252558,0.75905424,13.732834,13.732834
180.026602,0.12135603,-1.963044,10.391331,-0.044188894,0.007137594,-0.01095147,0.75905424,13.732834,13.732834
180.063614,-0.56133157,-4.5975485,12.399341,-0.113827534,0.060893737,-0.05371204,1.0566661,11.636135,11.636135
180.100626,-0.049016964,-4.861776,9.690111,-0.046632353,0.034015667,-0.029277429,-1.0300233,12.285442,12.285442
180.137638,-0.850069,-1.398123,6.0770073,0.05843647,0.031572204,-0.0048428173,0.17477557,11.2175455,11.2175455
180.17465,-0.060972963,-2.0592897,8.649342,0.046219163,-0.064944506,0.029365636,0.17477557,11.2175455,11.2175455
180.211662,0.6498112,-0.2820304,8.761727,0.016897634,-0.051505473,-0.05859896,2.6598508,12.937414,12.937414
180.248674,0.32819483,-3.7510638,11.359767,-0.030749857,-0.058835853,0.03669602,-0.33367056,12.127363,12.127363
180.285686,-0.9499016,-5.0369315,12.939752,-0.053962737,0.025463551,-0.0060645477,0.8792551,11.887417,11.887417
180.322699,-0.30248415,-2.8968077,7.8046494,-0.084506,0.057228543,-0.09891606,0.8792551,11.887417,11.887417
180.359711,-0.49378017,-4.745803,8.412015,0.015675902,0.010802785,0.022035252,2.121218,12.304964,12.304964
180.396723,1.164517,-2.5148134,5.710556,0.030336667,0.026685283,-0.018281855,-0.49325413,12.894257,12.894257
180.433735,0.6318772,-1.9827714,8.236261,0.15373145,-0.052727204,0.113665044,0.739363,13.193577,13.193577
180.470747,0.41906044,-2.0634744,10.6728945,-0.047854085,-0.0014145197,-0.039051272,0.739363,13.193577,13.193577
180.507759,0.017936636,-4.420002,12.928991,-0.03319332,-0.06983142,-0.021947045,2.852862,13.608673,13.608673
180.544771,-0.6181226,-2.9721305,9.525118,-0.13215348,0.031572204,-0.079368375,0.019932821,12.334533,12.334533
180.581783,-0.7609968,-5.623373,10.353669,-0.03441505,0.06455893,-0.01095147,0.723763,12.271036,12.271036
180.618795,-0.8076252,-1.6438189,6.9521866,0.0022368664,0.026685283,-0.078146644,0.723763,12.271036,12.271036
180.655807,1.0927811,-1.3544836,5.861202,0.11463607,-0.05639239,0.03547429,1.2388227,11.734958,11.734958
180.692819,0.12793183,-3.864048,10.837289,0.07431897,-0.08327046,0.06357409,0.0011008084,11.516108,11.516108
180.729831,-1.1208724,-2.0007055,11.261129,-0.05884966,-0.012410094,-0.078146644,0.7167943,12.327851,12.327851
180.766843,-0.28096336,-0.9748806,10.090039,-0.067401774,-0.006301442,0.001265835,0.7167943,12.327851,12.327851
180.803855,-0.8697964,-5.642503,11.758499,-0.03563678,0.054785084,-0.0060645477,1.6085308,13.016085,13.016085
180.840867,-0.655784,-3.8951337,7.145276,-0.009980438,0.035237394,-0.0060645477,0.34385437,11.15085,11.15085
180.877879,0.13570324,-3.176578,8.478371,0.08531454,-0.02584913,0.013483141,0.90556014,12.800423,12.800423
180.914891,1.2015806,-3.1694045,9.646472,0.004680327,-0.04417509,-0.014616662,0.90556014,12.800423,12.800423
180.951903,0.34313983,-5.794942,12.451349,-0.022197742,-0.036844704,0.047691595,2.3335612,13.946054,13.946054
180.988915,-0.7113794,-3.370863,10.193459,-0.08694946,0.09510219,-0.10868991,0.03775604,12.850155,12.850155
181.025927,-0.6593708,-0.9449906,6.344224,0.00956725,0.004694133,-0.030499158,2.8396347,12.861185,12.861185
181.062939,0.36406285,-2.7688785,8.04377,0.070653774,-0.071053155,0.001265835,2.8396347,12.861185,12.861185
181.099952,0.28993565,0.174091,9.845539,-0.022197742,-0.06983142,0.0049310266,1.0760026,12.605967,12.605967
181.136964,-0.8416998,-4.7045546,12.674329,-0.03319332,0.018133167,-0.0121732,0.544988,12.650068,12.650068
181.173976,-1.0879934,-4.3883185,9.6231575,-0.09550157,0.06944585,-0.0121732,2.2911515,11.959101,11.959101
181.210988,-0.74246496,-2.701327,7.543411,0.04011051,0.0474547,0.020813523,2.2911515,11.959101,11.959101
181.248,-0.28813696,-3.1897297,9.400776,0.12196646,-0.011188365,0.018370062,1.5963123,12.5714,12.5714
181.285012,-0.7711594,-3.7187827,12.479445,-0.0075369775,-0.04417509,-0.0023993566,0.72714454,12.748892,12.748892
181.322024,-0.7759418,-3.3822212,10.9658165,-0.11016234,0.07677624,-0.050046846,2.6668193,12.88059,12.88059
181.359036,-0.7562144,-2.6349711,9.030738,-0.016089093,0.062115464,-0.06592934,2.6668193,12.88059,12.88059
181.396048,-0.31742916,-0.6227764,7.3276052,0.14273588,-0.080827,0.09656082,0.8984421,12.275277,12.275277
181.43306,-0.52307236,-1.7394668,11.291019,-0.06251485,-0.042953357,0.003709296,0.9026829,12.473965,12.473965
181.470072,-0.56432056,-4.799007,9.984229,0.0022368664,0.014467977,-0.0023993566,0.73360854,12.54066,12.54066
181.507084,-0.40769696,-3.0343018,9.002044,-0.06007139,0.054785084,0.022035252,0.73360854,12.54066,12.54066
181.544096,-0.053201564,-2.310366,9.713426,0.021784555,0.06822412,-0.019503584,0.72987205,12.493369,12.493369
181.581108,-0.09205857,-3.5633547,9.679949,-0.044188894,-0.05639239,-0.0048428173,-0.51274014,11.342454,11.342454
181.61812,-0.24509537,-2.387482,9.101278,0.016897634,-0.02584913,-0.0036210872,0.35470888,11.723288,11.723288
181.655132,-0.23851956,-2.937458,9.436046,0.0010151359,0.02424182,-0.013394931,0.35470888,11.723288,11.723288
181.692144,-0.22058555,-2.8573527,9.363114,0.013232441,0.008359324,0.001265835,0.53686094,11.822109,11.822109
181.729156,-0.18770656,-2.5231826,9.596854,-0.020976014,-0.012410094,-0.009729739,0.34370464,10.568869,10.568869
181.766168,-0.23373716,-2.8818626,9.336213,0.0010151359,-0.0075231725,-0.009729739,-0.1425278,12.774977,12.774977
181.80318,-0.25884476,-2.8220828,9.384635,0.005902058,0.010802785,-0.0072862785,-0.1425278,12.774977,12.774977
181.840193,-0.22716136,-2.8711023,9.41871,-0.0124239,-0.00263625,0.003709296,-0.8497395,12.360619,12.360619
181.877205,-0.19846696,-2.680404,9.441426,0.008345518,0.004694133,-0.01095147,0.2015851,12.281959,12.281959
181.914217,-0.23313937,-3.0982661,9.550226,-0.0124239,-0.0075231725,-0.0036210872,-0.6957562,11.522789,11.522789
181.951229,-0.16738136,-2.686382,9.12818,0.008345518,-0.005079711,0.0024875654,-0.6957562,11.522789,11.522789
181.988241,-0.16678356,-2.603288,9.39958,-0.0075369775,0.007137594,-0.0036210872,-0.15575506,12.027489,12.027489
182.025253,-0.26960516,-2.8023553,9.502402,-0.00020659459,0.0034724022,-0.008508009,-0.15611003,12.458054,12.458054
182.062265,-0.16499016,-2.7593136,9.377461,-0.009980438,-0.0038579805,-0.0072862785,1.9531479,12.674462,12.674462
182.099277,-0.21520536,-2.853766,9.433057,0.00956725,-0.0038579805,-0.0048428173,1.9531479,12.674462,12.674462
182.136289,-0.23433496,-2.7856169,9.303932,-0.014867361,0.0059158634,0.0024875654,0.88859636,12.005644,12.005644
182.173301,-0.19786917,-2.7413797,9.500608,0.00956725,0.0034724022,-0.0023993566,1.2376084,12.444691,12.444691
182.210313,-0.16738136,-2.8053443,9.397189,-0.0124239,-0.00263625,-0.0023993566,0.022305563,12.509584,12.509584
182.247325,-0.18232636,-2.7431731,9.47849,0.005902058,0.004694133,-0.0023993566,0.022305563,12.509584,12.509584
182.284337,-0.22058555,-2.8519726,9.491044,-0.0075369775,-0.00263625,-0.0060645477,0.7086673,11.499892,11.499892
182.321349,-0.17395715,-2.8101265,9.229805,0.004680327,0.0022506719,-0.0060645477,-1.043755,11.386547,11.386547
182.358361,-0.19667356,-2.7138808,9.404961,-0.016089093,0.008359324,-0.0036210872,0.707808,11.77906,11.77906
182.395373,-0.23134597,-2.854364,9.541857,0.013232441,0.0010289415,-0.008508009,0.707808,11.77906,11.77906
182.432385,-0.11059037,-2.842408,9.379255,-0.009980438,-0.00263625,-0.001177626,0.3692999,12.343015,12.343015
182.469397,-0.18949996,-2.7658894,9.505391,0.0010151359,0.0034724022,-0.0048428173,0.18512559,11.638576,11.638576
182.506409,-0.21161856,-2.8101265,9.445611,-0.0014283252,-0.00019278936,-0.0060645477,1.6126221,12.632801,12.632801
182.543421,-0.17455496,-2.8071377,9.411536,0.0010151359,-0.0014145197,-0.0023993566,1.6126221,12.632801,12.632801
182.580433,-0.18949996,-2.7264347,9.496424,-0.013645629,0.0022506719,-0.0048428173,0.71341276,11.849997,11.849997
182.617446,-0.22058555,-2.78203,9.41034,0.00956725,0.0010289415,-0.01095147,0.024024278,11.951259,11.951259
182.654458,-0.20145597,-2.8728957,9.364908,-0.013645629,0.0022506719,0.00004410447,0.33724067,10.7771015,10.7771015
182.69147,-0.16738136,-2.77665,9.522727,-0.0026500556,0.0034724022,-0.0036210872,0.33724067,10.7771015,10.7771015
182.728482,-0.18770656,-2.838821,9.382842,-0.0014283252,-0.00263625,-0.01095147,-0.3285703,12.046893,12.046893
182.765494,-0.24270415,-2.835832,9.3768635,-0.0026500556,0.0059158634,-0.001177626,0.8782462,11.584603,11.584603
182.802506,-0.21879216,-2.7784433,9.387027,-0.008758708,0.0059158634,-0.0048428173,0.18477084,12.06915,12.06915
182.839518,-0.20145597,-2.8406146,9.39958,0.004680327,0.004694133,-0.0036210872,0.18477084,12.06915,12.06915
182.87653,-0.17455496,-2.7898014,9.465936,-0.0075369775,-0.00019278936,-0.0036210872,-0.67031044,12.714964,12.714964
182.913542,-0.16379456,-2.7838235,9.532292,0.0010151359,0.0034724022,-0.0072862785,0.70679903,11.476247,11.476247
182.950554,-0.22895476,-2.6887732,9.382244,-0.005093517,-0.005079711,-0.0060645477,0.34759086,11.198141,11.198141
182.987566,-0.17993516,-2.7664874,9.409145,-0.0014283252,0.0010289415,-0.0060645477,0.34759086,11.198141,11.198141
183.024578,-0.23015036,-2.9721305,9.335616,0.005902058,0.0022506719,-0.0036210872,0.51853347,11.155091,11.155091
183.06159,-0.19786917,-2.6827953,9.342192,-0.003871786,0.004694133,0.0024875654,-0.0017762184,11.189659,11.189659
183.098602,-0.22058555,-2.7874103,9.486261,-0.0075369775,0.0010289415,-0.0036210872,0.90556014,12.800423,12.800423
183.135614,-0.20743395,-2.7503467,9.347571,0.004680327,-0.0014145197,-0.008508009,0.90556014,12.800423,12.800423
183.172626,-0.25107336,-2.8346364,9.430666,-0.003871786,-0.00263625,0.00004410447,1.0754981,12.45456,12.45456
183.209638,-0.22237895,-2.7138808,9.422297,0.004680327,0.007137594,-0.0048428173,-0.14490055,12.599926,12.599926
183.24665,-0.22596575,-2.8412123,9.385233,-0.0014283252,-0.00263625,-0.001177626,0.18275285,11.463524,11.463524
183.283662,-0.23433496,-2.6869798,9.456371,-0.0075369775,-0.0014145197,-0.0036210872,0.18275285,11.463524,11.463524
183.320674,-0.20862956,-2.683393,9.456969,-0.00020659459,0.0034724022,-0.009729739,-0.49986786,12.520508,12.520508
183.357686,-0.18710876,-2.8304517,9.382842,-0.0014283252,-0.0014145197,-0.0048428173,0.5246425,11.377424,11.377424
183.394699,-0.23672616,-2.7288258,9.474903,-0.005093517,0.0034724022,-0.001177626,-0.51259065,11.924425,11.924425
